"log.fc"	"test.stat"	"p.value"	"q.value"
"chr19:1003192-1003721"	0.507930482297643	4.66105904416283	9.23513840548628e-06	3.37887167077531e-05
"chr21:44105237-44105532"	0.536653136710023	4.66090012071023	9.2410507766922e-06	3.38056583552402e-05
"chr13:26042693-26043486"	-0.39248918814838	-4.66083554464769	9.24345422409913e-06	3.38097607209351e-05
"chr19:12943346-12943661"	0.285350451549713	4.66016736606241	9.26835865136127e-06	3.38961523164193e-05
"chr3:185825462-185827003"	0.123859390247656	4.66011086891851	9.27046739765003e-06	3.38991633681124e-05
"chr19:48363560-48364160"	0.356687937921594	4.6598824853685	9.27899651351376e-06	3.39238405940693e-05
"chr19:57276614-57276942"	0.323516916296788	4.65986128494327	9.27978864119582e-06	3.39238405940693e-05
"chr7:2645524-2645765"	0.235292778877145	4.65967060478267	9.28691611501695e-06	3.39431224370327e-05
"chr2:157292102-157292646"	0.189947414469794	4.65965131829787	9.28763732389004e-06	3.39431224370327e-05
"chr12:50354839-50356163"	-0.711398969008816	-4.65954371740455	9.29166200384871e-06	3.3953126003256e-05
"chr5:175874629-175875428"	0.118634527387476	4.65909650320217	9.30840761864441e-06	3.40091739735332e-05
"chr12:96429014-96429509"	0.145963037889188	4.65906523942402	9.30957936125193e-06	3.40091739735332e-05
"chr9:126773246-126780953"	-0.528692393469992	-4.65899627767335	9.31216450047752e-06	3.40139061227968e-05
"chr7:2099668-2100358"	-0.228295414470113	-4.65813296087412	9.34458619501764e-06	3.41276038131845e-05
"chr6:7312811-7313656"	0.175547001400601	4.65807582449081	9.34673579505907e-06	3.41307278298668e-05
"chr16:1230112-1230317"	0.495166589620952	4.65785724092271	9.35496382672422e-06	3.41560440313403e-05
"chr10:134624054-134624275"	0.337411716150383	4.65779607353583	9.35726757638698e-06	3.41597259862233e-05
"chr17:59473060-59483266"	-0.670834933904659	-4.65747755499077	9.36927283889459e-06	3.41988184508413e-05
"chr11:69831571-69832484"	-0.525193268846403	-4.65713495974174	9.38220223235045e-06	3.42385925297252e-05
"chr9:116163208-116163848"	0.152120365269137	4.65712002850344	9.38276612362823e-06	3.42385925297252e-05
"chr1:154946237-154946498"	0.282914369481909	4.6570278526382	9.38624795293012e-06	3.4246559354548e-05
"chr19:33462715-33463308"	0.143263924904268	4.65660294466071	9.40231451850145e-06	3.43004341516005e-05
"chr19:3770566-3770942"	0.260475870097786	4.65592811796497	9.42788575313845e-06	3.43889630818489e-05
"chr20:60581508-60581862"	0.180009161805389	4.6557540363683	9.43449315859096e-06	3.440418796574e-05
"chr2:10260279-10260931"	0.204451408693325	4.6557494086824	9.43466886729225e-06	3.440418796574e-05
"chr3:140951193-140951451"	0.189801907241788	4.6553393354752	9.45025153964298e-06	3.44562468689983e-05
"chr13:37573273-37573612"	0.128609519558798	4.65484936225353	9.46890308814505e-06	3.45194791596021e-05
"chr10:7860261-7861107"	0.19812338030126	4.65479102425123	9.47112618415551e-06	3.45228112962749e-05
"chr8:91803656-91804141"	-0.374924336507949	-4.6546565433031	9.47625279865473e-06	3.45367245447931e-05
"chr7:137686291-137687056"	0.135657673724664	4.65459834039221	9.47847241397264e-06	3.45400406938354e-05
"chr17:81024122-81024360"	0.39671102913061	4.65442012052712	9.48527210629273e-06	3.45600436566941e-05
"chr17:66243583-66244403"	0.141773064794705	4.65427916800128	9.49065326982292e-06	3.45748733294336e-05
"chr18:5890292-5891682"	-0.277863758880188	-4.65356309230854	9.51803669905804e-06	3.46698430701048e-05
"chr4:169401350-169401725"	0.145847773354198	4.65315006324018	9.53386612296223e-06	3.47227064486618e-05
"chr7:50132572-50132921"	0.534464691898637	4.6529543057198	9.54137747575483e-06	3.47441134059245e-05
"chr10:27547668-27548402"	-0.592754435749471	-4.652928221244	9.5423787880749e-06	3.47441134059245e-05
"chr3:9004864-9005270"	0.188599699369807	4.65283539251607	9.54594305717796e-06	3.47522929740333e-05
"chr11:67055931-67057249"	0.257756859654917	4.65270159477747	9.55108264933987e-06	3.47662045035736e-05
"chr15:49102731-49102938"	0.266609669804523	4.65260909624399	9.55463737625784e-06	3.47743440362506e-05
"chr1:204463293-204464086"	0.147927220725131	4.65253324488017	9.55755330737353e-06	3.47801567299648e-05
"chr9:35732124-35732757"	0.164235264726572	4.6520709642133	9.57534327069731e-06	3.48400872978517e-05
"chr17:77965805-77966296"	0.516894589897396	4.65180084787428	9.58575301136738e-06	3.48731519403753e-05
"chr22:38245341-38245681"	0.162013773768148	4.65167782235818	9.59049780041047e-06	3.48856011024034e-05
"chr20:18547890-18548298"	0.138024164968889	4.65090842940901	9.62022302794539e-06	3.4988901074745e-05
"chr1:50892437-50893243"	-0.79067653199156	-4.65066570967539	9.62961892550514e-06	3.50182446640129e-05
"chr14:103739578-103740892"	-0.680481572098213	-4.6505670987478	9.63343878159204e-06	3.50273056043217e-05
"chr7:158886367-158886595"	0.397665514079834	4.65039272657757	9.64019696678482e-06	3.50470463755237e-05
"chr3:46874892-46875769"	0.239056220336432	4.65035803352015	9.64154212186504e-06	3.50471052843315e-05
"chr5:180616157-180619114"	0.124790324801128	4.65004137491824	9.65382834340446e-06	3.50869295854827e-05
"chr9:100459096-100459775"	0.224461351877073	4.64978923860353	9.66362197198836e-06	3.5117684807121e-05
"chr10:134993121-134993324"	0.3018035897459	4.64969974495863	9.66710045119665e-06	3.51207312256649e-05
"chr2:74153853-74154281"	0.355615773155695	4.6496991452152	9.66712376638485e-06	3.51207312256649e-05
"chr2:240844829-240845061"	0.386357165631171	4.64959204346617	9.6712882494517e-06	3.51310211728017e-05
"chr12:113590806-113591304"	0.370069167071379	4.64920542260157	9.68633585876936e-06	3.51808358721203e-05
"chr2:241611744-241612677"	-0.29952445136291	-4.64910786154596	9.69013659940161e-06	3.51897937757394e-05
"chr4:128651419-128651977"	0.182909430380154	4.6486047207249	9.70976068659584e-06	3.52562038863976e-05
"chr19:1884768-1885608"	0.153116987894534	4.64732120045534	9.75999657984495e-06	3.54337320764966e-05
"chr11:28131863-28132221"	0.169696966151847	4.64719655751869	9.76488838889558e-06	3.5446612056704e-05
"chr1:85741865-85742535"	0.185118045571518	4.64639790763814	9.79628907708178e-06	3.55557026618223e-05
"chr8:19094956-19095376"	0.299723233078087	4.64611410094059	9.80747110315882e-06	3.55913895599979e-05
"chr2:241496576-241497600"	-0.828663234627022	-4.64550800050811	9.83139296290318e-06	3.56732932330328e-05
"chr8:75232649-75234101"	0.299329280708558	4.64546244374827	9.83319330077785e-06	3.5674917282723e-05
"chr19:6739883-6740158"	0.16851374834812	4.6448513655373	9.85737312894485e-06	3.57577227175424e-05
"chr20:47662732-47663449"	0.118169362949186	4.64469556976524	9.86354703866639e-06	3.57751977037148e-05
"chr3:181444409-181445000"	-0.648093060304492	-4.64442866877522	9.87413255682446e-06	3.58051466759742e-05
"chr3:183903386-183904495"	0.145824386272435	4.64441783114377	9.8745626188247e-06	3.58051466759742e-05
"chr3:11313889-11314137"	0.118465399515141	4.64438470307068	9.87587732902458e-06	3.58051466759742e-05
"chr6:37663761-37667102"	-0.443181180490124	-4.64421809255953	9.88249195203782e-06	3.58242031284043e-05
"chr3:56716492-56717658"	0.363787556382298	4.64372436044074	9.90211887880525e-06	3.58904176844217e-05
"chr5:112849265-112849982"	0.174446663183169	4.64347576867671	9.91201522861812e-06	3.59213502279947e-05
"chr3:55520226-55522344"	-0.710628631746103	-4.64291051811552	9.93455332395186e-06	3.59980819262515e-05
"chr4:41881177-41881418"	-0.594706259109477	-4.64282153335981	9.93810591039471e-06	3.60060075654526e-05
"chr21:43109349-43109687"	0.250728682425383	4.64231781286039	9.95823942634867e-06	3.60739958999543e-05
"chr1:119535666-119535987"	-0.507868951430066	-4.64128224225443	9.9997549647924e-06	3.62194118845633e-05
"chr1:44457150-44457772"	0.151731442488794	4.64064185409009	1.00255116609246e-05	3.63077167703795e-05
"chr12:108954495-108955023"	0.156451909133974	4.64033613621132	1.00378304191883e-05	3.63473381593896e-05
"chr12:85673878-85674700"	-0.731039235005031	-4.63997107798908	1.00525594752621e-05	3.63908178805458e-05
"chr4:2928053-2928271"	0.176976407903464	4.63997012965584	1.00525977650453e-05	3.63908178805458e-05
"chr11:109293519-109294983"	-0.562780357603219	-4.63993576441439	1.00539853870245e-05	3.6390845817542e-05
"chr17:18684525-18685009"	0.207483309135863	4.63985725920948	1.00571560170751e-05	3.63956012553289e-05
"chr12:120755346-120755672"	0.261856301384774	4.63983489623535	1.00580593792218e-05	3.63956012553289e-05
"chr5:178487146-178487921"	-0.758523937530979	-4.63957322465325	1.0068635559384e-05	3.64221218544591e-05
"chr16:33936400-33936681"	0.344680426470084	4.63955891345924	1.00692142963996e-05	3.64221218544591e-05
"chr19:12777330-12777638"	0.131379976489949	4.63955106451929	1.00695317170052e-05	3.64221218544591e-05
"chr1:44568991-44569399"	0.343711319472455	4.63947266479955	1.00727028282439e-05	3.64285955823435e-05
"chr6:26538496-26539015"	0.177069424804429	4.63878660176493	1.01004939987754e-05	3.65240953977381e-05
"chr16:86528271-86529013"	-0.362461180766248	-4.63853606418075	1.01106613231941e-05	3.65558486996536e-05
"chr7:4303079-4305062"	0.258236901386266	4.63832455390424	1.01192525563562e-05	3.65726963026117e-05
"chr18:14393227-14394011"	0.194476442546946	4.63832351607537	1.01192947288496e-05	3.65726963026117e-05
"chr16:48278058-48278655"	0.198614722781241	4.63831892096577	1.0119481454579e-05	3.65726963026117e-05
"chr1:1355159-1356000"	-0.256742049692899	-4.63796271758168	1.0133966207069e-05	3.66200269680494e-05
"chr14:52456128-52456593"	0.204378912699443	4.63783295205576	1.01392480168195e-05	3.6634093533301e-05
"chr1:22668638-22668862"	0.35603897136458	4.63722445063111	1.01640512659347e-05	3.67186794500314e-05
"chr7:73894815-73895110"	0.528221855689248	4.63712788295178	1.01679928797316e-05	3.67278877173377e-05
"chr17:7348274-7348830"	0.43172110400768	4.6364524837696	1.0195602140215e-05	3.68225718490482e-05
"chr3:128764540-128766055"	-0.267359402816212	-4.63628728785687	1.02023661338293e-05	3.68419553171774e-05
"chr9:104295917-104296232"	0.288372824402313	4.63605039314147	1.0212073440801e-05	3.68716630982565e-05
"chr8:135490786-135491086"	0.574300684527556	4.63601830143606	1.02133891601988e-05	3.68716630982565e-05
"chr8:42195860-42196225"	0.146232985593285	4.63585448984892	1.02201077867736e-05	3.68908681293175e-05
"chr1:154580380-154580797"	0.188083213514852	4.63568548779915	1.02270437828918e-05	3.69108524212977e-05
"chr8:37707149-37707507"	0.265779997144335	4.635409247633	1.02383907449161e-05	3.69467488676694e-05
"chr10:114712115-114712544"	0.17203859709224	4.63471678673277	1.02668881893511e-05	3.70445170788845e-05
"chr11:113906920-113907332"	0.288344263329344	4.63459640907431	1.02718500273865e-05	3.70573500577614e-05
"chr19:11531278-11531590"	-0.71853406101035	-4.63413421496228	1.02909227593529e-05	3.71176022471527e-05
"chr10:6205499-6206211"	0.221914644774416	4.63412348047766	1.02913661319271e-05	3.71176022471527e-05
"chr10:22604907-22605632"	0.135714716700771	4.63399592059852	1.02966362271051e-05	3.71315315986895e-05
"chr12:58025661-58027056"	-0.534549753947914	-4.63361230673337	1.03125008640723e-05	3.71836577505215e-05
"chr3:124931161-124931747"	0.325441179826717	4.63346579793807	1.03185660893005e-05	3.71972844424506e-05
"chr3:196693765-196694200"	-0.27813924051925	-4.63345287959314	1.03191010534267e-05	3.71972844424506e-05
"chr16:85832420-85833842"	0.145958933108924	4.63335700087942	1.03230723453008e-05	3.72065141301452e-05
"chr1:19614998-19615660"	0.445161955915796	4.63312299352585	1.03327711348663e-05	3.72363815753886e-05
"chr2:64836206-64836765"	0.600859452230102	4.63291978660622	1.03412005123449e-05	3.72616668823006e-05
"chr20:62125930-62126461"	0.521997845071531	4.63285432438153	1.03439174176098e-05	3.72663647728423e-05
"chr2:70369139-70370130"	0.198201161657189	4.63275723758429	1.03479481232838e-05	3.72757940045403e-05
"chr7:65509074-65509594"	0.305715468590231	4.63226901499791	1.03682404932469e-05	3.73437910800202e-05
"chr2:219866131-219868054"	0.286454072025261	4.63174722039666	1.03899708462659e-05	3.7416948130237e-05
"chr17:80054171-80054392"	0.395369330952994	4.63168384550215	1.03926131220038e-05	3.74213535299678e-05
"chr12:5541210-5542973"	-0.636407853419962	-4.63138514017478	1.04050757429499e-05	3.74611136509316e-05
"chr17:47633685-47633893"	0.208401569525577	4.63128908418268	1.04090864776217e-05	3.7468826454256e-05
"chr19:18255822-18256049"	-0.125978152650477	-4.63126578388229	1.04100595870747e-05	3.7468826454256e-05
"chr2:241758141-241760783"	-0.64685749674297	-4.63043100705472	1.04449812318484e-05	3.75893893349218e-05
"chr10:131988211-131989332"	-0.293820682906646	-4.63033691518022	1.04489245323289e-05	3.75984496884402e-05
"chr7:155088705-155090212"	0.13926545233532	4.63001874964188	1.04622692285383e-05	3.76413320729893e-05
"chr4:152246191-152246940"	0.283016173129169	4.62961506892472	1.04792244121027e-05	3.76971908601791e-05
"chr7:99768884-99769559"	0.334623647105937	4.62942799245025	1.04870909194174e-05	3.77203439343802e-05
"chr19:17346165-17346886"	-0.766223182052028	-4.62922820362651	1.04954982917841e-05	3.77454358313012e-05
"chr11:43963626-43966048"	-0.806844771650474	-4.62877973746838	1.05143941050788e-05	3.78082357975373e-05
"chr16:88883056-88883461"	0.713474066389027	4.62780551667979	1.05555558136754e-05	3.79510726541579e-05
"chr11:92599941-92600345"	0.446600698994082	4.62770608915255	1.05597654814713e-05	3.79610326168704e-05
"chr6:28104781-28105240"	0.235375966215371	4.6272389390879	1.05795659485094e-05	3.8027029193688e-05
"chr2:74645467-74645750"	0.240024215482441	4.62717495875514	1.05822805952943e-05	3.80316031424232e-05
"chr5:6632740-6634162"	0.146581962357066	4.62695105911493	1.05917858331235e-05	3.80605771891448e-05
"chr22:16466477-16467159"	0.286503921223006	4.62684830181154	1.05961509684943e-05	3.80710753870752e-05
"chr15:84322322-84323771"	-0.527544900715253	-4.62665817254207	1.06042322634763e-05	3.80949207536299e-05
"chr2:9533572-9533807"	-0.196116124440481	-4.62658866710667	1.06071880267873e-05	3.81003490387406e-05
"chr6:110797297-110798201"	-0.430371323196371	-4.62573289436988	1.06436457588955e-05	3.82260964120376e-05
"chr17:1952919-1962328"	-0.465016118803732	-4.62567813307473	1.06459828323705e-05	3.82292836676573e-05
"chr12:111180006-111181028"	0.183558722049541	4.6249785450345	1.06758832387668e-05	3.83314353672918e-05
"chr11:129245108-129246395"	0.401746629424763	4.62439943104804	1.07006960871053e-05	3.84152950189412e-05
"chr6:2634372-2634945"	0.261501545101465	4.62344978479859	1.07415057610719e-05	3.85565523248929e-05
"chr3:184079215-184081286"	0.10765223308877	4.623402042514	1.07435613904956e-05	3.85586827694814e-05
"chr9:137709962-137710291"	0.568303998645883	4.62293616465587	1.07636405998999e-05	3.86254905293999e-05
"chr8:110345916-110346904"	0.151360920504245	4.62269034173576	1.07742501417882e-05	3.86583026856107e-05
"chr7:158301266-158301610"	0.350405589836921	4.62205021995431	1.08019248793564e-05	3.87490234569453e-05
"chr16:72042347-72042888"	0.203136952910794	4.62203755567739	1.08024730947771e-05	3.87490234569453e-05
"chr19:2478865-2479244"	-0.319107545485905	-4.62150474347047	1.08255620722151e-05	3.88265637112002e-05
"chr22:20254889-20255692"	0.165465419349018	4.62127883597092	1.08353660061436e-05	3.88564417071008e-05
"chr19:54466357-54466725"	-0.596973574088885	-4.62101468202104	1.0846840663371e-05	3.88923021039321e-05
"chr14:103593234-103593923"	-0.380154432182076	-4.62080655946265	1.08558896436839e-05	3.89194564550344e-05
"chr4:53198-53672"	0.24178674321784	4.62069061017849	1.08609341836455e-05	3.89322490541117e-05
"chr3:40494414-40494899"	0.1824000609663	4.62055663021358	1.08667660008844e-05	3.89478598770486e-05
"chr20:2539133-2539877"	-0.421013636281181	-4.61995153123735	1.08931422575173e-05	3.90370903132552e-05
"chr16:34404515-34404780"	0.251625543616066	4.61952787226046	1.09116464306274e-05	3.90980896288729e-05
"chr17:56591610-56592126"	-0.154786381462156	-4.61940521688416	1.09170093340865e-05	3.91119915987676e-05
"chr7:30810863-30811550"	0.225350336584719	4.61921935934975	1.09251405111893e-05	3.91358062430162e-05
"chr15:100832225-100832619"	0.318782291644903	4.61915672595838	1.0927882012534e-05	3.91403102586645e-05
"chr15:79122967-79124550"	0.25415124619493	4.6184997214178	1.09566796673291e-05	3.92381255006522e-05
"chr19:44222858-44223943"	0.287519864862382	4.6182103843273	1.09693851088518e-05	3.92782924766651e-05
"chr14:69341427-69341820"	-0.413545433421511	-4.61748956084068	1.10011001569687e-05	3.93865073770811e-05
"chr2:88354840-88355574"	0.139924611104316	4.61731001270759	1.10090137804595e-05	3.9409489808372e-05
"chr19:17326114-17326551"	0.180654222861096	4.61681820862015	1.10307183896074e-05	3.94818275476014e-05
"chr3:159942916-159944431"	-0.742681285217547	-4.61675909315447	1.10333300984059e-05	3.94858164411942e-05
"chr2:43398040-43398276"	0.35905880354987	4.61508197450609	1.11076747818854e-05	3.97464856645701e-05
"chr1:62119874-62120093"	0.155840265574781	4.6146000950215	1.11291254745976e-05	3.98178397796892e-05
"chr8:25041795-25042820"	0.27071162660019	4.61393408517447	1.115883869752e-05	3.99187322478291e-05
"chr2:38829103-38830804"	0.13514791146198	4.61378141561993	1.11656606779293e-05	3.99377191642957e-05
"chr13:111109139-111109652"	0.342298958552823	4.61317398286033	1.11928435926053e-05	4.00295187448043e-05
"chr3:169898946-169899626"	0.230969070748765	4.61272448715448	1.12129999826386e-05	4.00961675311382e-05
"chr10:48438411-48439320"	-0.590876403140469	-4.61202092926261	1.12446196557186e-05	4.02037838341394e-05
"chr3:32544018-32544325"	0.159131558878441	4.61171677601667	1.12583157826992e-05	4.02472961666453e-05
"chr1:36929414-36930131"	0.167078435022981	4.61155789740467	1.12654765623751e-05	4.02674366905606e-05
"chr1:31538412-31538938"	0.136698435200079	4.61140870494786	1.12722047939234e-05	4.02860258605973e-05
